task,directive,feedback_loop,learning,none,not_classified,task_iteration,validation
recommend treatment and prevention methods for pest problems to clients.,,,,,1.0,,
"recommend, select, and help locate or obtain merchandise based on customer needs and desires.",0.39498703543647357,0.06395851339671564,0.07000864304235091,,0.003457216940363007,0.4546240276577355,0.01296456352636128
"reconcile account-related statements, such as quarterly or annual statements or confirmations.",0.3409090909090909,,,,0.6590909090909091,,
reconcile records of bank transactions.,,,,,1.0,,
"record and compile operational data by completing and maintaining forms, logs, or reports.",0.425531914893617,,,,0.5744680851063831,,
"record and edit audio material, such as movie soundtracks, using audio recording and editing equipment.",,,,,1.0,,
record and edit the minutes of meetings and distribute to appropriate officials or staff members.,0.6851851851851852,,,,0.3148148148148148,,
record facts to prepare reports that document incidents and activities.,0.6052631578947368,,,,0.3947368421052632,,
record food and fluid intake and output.,0.5042735042735043,0.2307692307692308,,,0.05128205128205128,0.2136752136752137,
record information about financial status of customers and status of collection efforts.,,,,,1.0,,
"record information relating to animal genealogy, feeding schedules, appearance, behavior, or breeding.",,,,,1.0,,
"record information such as computer operating time, problems that occurred, and actions taken.",0.2575757575757576,0.2651515151515152,0.30303030303030304,0.053030303030303025,0.030303030303030304,0.09090909090909091,
"record information such as personnel, production, or operational data on specified forms or reports.",0.6222222222222222,,,,0.37777777777777777,,
"record information, such as the number of products tested, meter readings, or dates and times of product production.",0.7333333333333333,,,,0.26666666666666666,,
"record laboratory or field data, including numerical data, test results, photographs, or summaries of visual observations.",0.5784313725490197,,,,0.4215686274509804,,
"record messages, suggesting rewording for clarity or conciseness.",0.4674556213017752,,,,0.14792899408284024,0.3846153846153847,
record symbols on computer storage media and use computer aided transcription to translate and display them as text.,0.7984496124031008,,,,0.062015503875969,0.13953488372093023,
"record test data and prepare reports, summaries, or charts that interpret test results.",0.38636363636363635,,,,0.6136363636363636,,
"record the exact locations and conditions of artifacts uncovered in diggings or surveys, using drawings and photographs as necessary.",0.44660194174757284,,0.1650485436893204,,0.1941747572815534,0.1941747572815534,
"record, review, and compile operations records, test results, and gauge readings such as temperatures, pressures, concentrations, and flows.",,,,,1.0,,
recruit staff members.,0.5555555555555556,,,,0.4444444444444444,,
"recruit, interview, and select employees.",,,,,0.36111111111111105,0.6388888888888888,
"refer clients to services, such as eye care, health care, rehabilitation, and counseling, to enhance visual and life functioning or when condition exceeds scope of practice.",,,0.6037735849056604,,0.3962264150943396,,
"refer exporters to experts in areas such as trade financing, international marketing, government export requirements, international banking, or marine insurance.",,,,,1.0,,
refer patients to appropriate health care services or resources.,0.23300970873786409,,0.4854368932038835,,0.2815533980582524,,
refer patients to medical specialists or other practitioners when necessary.,,,0.5925925925925926,,0.4074074074074074,,
"refer patients to medical specialists, social services or other professionals as appropriate.",,,0.4871794871794872,,0.5128205128205128,,
refer qualified counselees to employers or employment services for job placement.,0.5797101449275363,,,,0.07246376811594203,0.34782608695652173,
"refer to reference materials, such as dictionaries, lexicons, encyclopedias, and computerized terminology banks, as needed to ensure translation accuracy.",,,,,1.0,,
"refer to schematic drawings, product manuals, and troubleshooting guides to diagnose and repair problems.",,,,,1.0,,
"reformat documents, moving paragraphs or columns.",0.5661886376172091,0.03116381687810259,0.020132377275234415,0.014340871483728625,,0.35686707115278543,0.011307225592939878
"regulate volume level and sound quality during recording sessions, using control consoles.",,,,,1.0,,
reinstall software programs or adjust settings on existing software to fix machine malfunctions.,0.2709572742022715,0.46078961600865326,0.18280151433207142,,0.006489994591671173,0.05840995132504057,0.02055164954029205
relay credit report information to subscribers by mail or by telephone.,0.3469387755102041,,0.4387755102040816,,0.21428571428571427,,
"relay information and messages to and from emergency sites, to law enforcement agencies, and to all other individuals or groups requiring notification.",,,,,1.0,,
"remove and replace defective components and parts such as conductors, resistors, semiconductors, and integrated circuits, using soldering irons, wire cutters, and hand tools.",,,,,1.0,,
"render drawings, illustrations, and sketches of buildings, manufactured products, or models, working from sketches, blueprints, memory, models, or reference materials.",,,,,1.0,,
render sequential drawings that can be turned into animated films or advertisements.,,,,,1.0,,
rent or lease properties on behalf of clients.,,,,,0.35555555555555557,0.6444444444444444,
